#datatype measurement,tag,double,dateTime
m,ISIN,EUR,time
NAV,LU1050470373,110.45,1481760000
NAV,LU1050470373,110.69,1481673600
NAV,LU1050470373,110.44,1481587200
NAV,LU1050470373,110.14,1481500800
NAV,LU1050470373,110.23,1481241600
NAV,LU1050470373,110.11,1481155200
NAV,LU1050470373,110.22,1481068800
NAV,LU1050470373,110.07,1480982400
NAV,LU1050470373,110.01,1480896000
NAV,LU1050470373,110.22,1480636800
NAV,LU1050470373,110.01,1480550400
NAV,LU1050470373,110.21,1480464000
NAV,LU1050470373,110.25,1480377600
NAV,LU1050470373,110.12,1480291200
NAV,LU1050470373,110.01,1480032000
NAV,LU1050470373,110.02,1479945600
NAV,LU1050470373,109.90,1479859200
NAV,LU1050470373,110.19,1479772800
NAV,LU1050470373,109.99,1479686400
NAV,LU1050470373,109.98,1479427200
NAV,LU1050470373,109.93,1479340800
NAV,LU1050470373,109.97,1479254400
NAV,LU1050470373,110.14,1479168000
NAV,LU1050470373,109.77,1479081600
NAV,LU1050470373,110.36,1478736000
NAV,LU1050470373,110.96,1478649600
NAV,LU1050470373,110.98,1478563200
NAV,LU1050470373,111.04,1478476800
NAV,LU1050470373,111.01,1478217600
NAV,LU1050470373,110.99,1478131200
NAV,LU1050470373,111.09,1478044800
NAV,LU1050470373,111.01,1477872000
