#datatype measurement,tag,double,dateTime
m,ISIN,EUR,time
NAV,LU0996180864,192.50,1501718400
NAV,LU0996180864,192.47,1501632000
NAV,LU0996180864,192.97,1501545600
NAV,LU0996180864,191.44,1501459200
NAV,LU0996180864,191.55,1501200000
NAV,LU0996180864,192.44,1501113600
NAV,LU0996180864,191.57,1501027200
NAV,LU0996180864,191.12,1500940800
NAV,LU0996180864,192.68,1500854400
NAV,LU0996180864,193.66,1500595200
NAV,LU0996180864,193.37,1500508800
NAV,LU0996180864,194.12,1500422400
NAV,LU0996180864,192.79,1500336000
NAV,LU0996180864,194.32,1499990400
NAV,LU0996180864,193.05,1499904000
NAV,LU0996180864,193.44,1499817600
NAV,LU0996180864,191.96,1499731200
NAV,LU0996180864,191.69,1499644800
NAV,LU0996180864,191.00,1499385600
NAV,LU0996180864,193.05,1499299200
NAV,LU0996180864,194.70,1499212800
NAV,LU0996180864,193.50,1499126400
NAV,LU0996180864,193.31,1499040000
NAV,LU0996180864,194.03,1498780800
NAV,LU0996180864,194.77,1498694400
NAV,LU0996180864,195.59,1498608000
NAV,LU0996180864,196.92,1498521600
NAV,LU0996180864,198.99,1498435200
NAV,LU0996180864,199.28,1498176000
NAV,LU0996180864,199.70,1498089600
NAV,LU0996180864,199.73,1498003200
NAV,LU0996180864,200.49,1497916800
NAV,LU0996180864,199.19,1497830400
NAV,LU0996180864,198.53,1497571200
NAV,LU0996180864,198.54,1497484800
NAV,LU0996180864,199.70,1497398400
NAV,LU0996180864,199.39,1497312000
NAV,LU0996180864,199.56,1497225600
NAV,LU0996180864,198.39,1496966400
NAV,LU0996180864,198.50,1496880000
NAV,LU0996180864,200.15,1496793600
NAV,LU0996180864,200.03,1496707200
NAV,LU0996180864,200.00,1496620800
NAV,LU0996180864,200.03,1496361600
NAV,LU0996180864,196.04,1496275200
NAV,LU0996180864,194.77,1496188800
NAV,LU0996180864,195.80,1496102400
NAV,LU0996180864,195.06,1496016000
NAV,LU0996180864,194.92,1495756800
NAV,LU0996180864,194.35,1495670400
NAV,LU0996180864,194.14,1495584000
NAV,LU0996180864,193.71,1495497600
NAV,LU0996180864,193.83,1495411200
NAV,LU0996180864,192.93,1495152000
NAV,LU0996180864,194.26,1495065600
NAV,LU0996180864,196.23,1494979200
NAV,LU0996180864,195.47,1494892800
NAV,LU0996180864,195.83,1494806400
NAV,LU0996180864,197.58,1494547200
NAV,LU0996180864,198.51,1494460800
NAV,LU0996180864,197.72,1494374400
NAV,LU0996180864,196.82,1494288000
NAV,LU0996180864,199.01,1494201600
NAV,LU0996180864,196.34,1493683200
NAV,LU0996180864,195.28,1493337600
NAV,LU0996180864,197.04,1493251200
NAV,LU0996180864,196.40,1493164800
NAV,LU0996180864,194.41,1493078400
NAV,LU0996180864,195.15,1492992000
NAV,LU0996180864,197.85,1492732800
NAV,LU0996180864,194.23,1492646400
NAV,LU0996180864,195.35,1492560000
NAV,LU0996180864,196.27,1492473600
NAV,LU0996180864,196.22,1492041600
NAV,LU0996180864,197.46,1491955200
NAV,LU0996180864,199.02,1491868800
NAV,LU0996180864,197.54,1491782400
NAV,LU0996180864,196.70,1491523200
NAV,LU0996180864,194.54,1491436800
NAV,LU0996180864,196.93,1491350400
NAV,LU0996180864,198.06,1491264000
NAV,LU0996180864,198.91,1491177600
NAV,LU0996180864,196.79,1490918400
NAV,LU0996180864,198.11,1490832000
NAV,LU0996180864,200.06,1490745600
NAV,LU0996180864,198.06,1490659200
NAV,LU0996180864,194.95,1490572800
NAV,LU0996180864,197.78,1490313600
NAV,LU0996180864,196.25,1490227200
NAV,LU0996180864,195.98,1490140800
NAV,LU0996180864,198.73,1490054400
NAV,LU0996180864,199.03,1489708800
NAV,LU0996180864,199.53,1489622400
NAV,LU0996180864,198.54,1489536000
NAV,LU0996180864,198.65,1489449600
NAV,LU0996180864,198.62,1489363200
NAV,LU0996180864,197.76,1489104000
NAV,LU0996180864,196.85,1489017600
NAV,LU0996180864,197.09,1488931200
NAV,LU0996180864,198.50,1488844800
NAV,LU0996180864,198.58,1488758400
NAV,LU0996180864,198.53,1488499200
NAV,LU0996180864,200.21,1488412800
NAV,LU0996180864,199.18,1488326400
NAV,LU0996180864,198.88,1488240000
NAV,LU0996180864,198.73,1488153600
NAV,LU0996180864,201.29,1487894400
NAV,LU0996180864,201.12,1487808000
NAV,LU0996180864,200.85,1487721600
NAV,LU0996180864,200.27,1487635200
NAV,LU0996180864,198.46,1487548800
NAV,LU0996180864,198.52,1487289600
NAV,LU0996180864,197.85,1487203200
NAV,LU0996180864,197.74,1487116800
NAV,LU0996180864,196.40,1487030400
NAV,LU0996180864,198.70,1486944000
NAV,LU0996180864,198.06,1486684800
NAV,LU0996180864,194.02,1486598400
NAV,LU0996180864,196.89,1486512000
NAV,LU0996180864,195.46,1486425600
NAV,LU0996180864,194.82,1486339200
NAV,LU0996180864,193.17,1486080000
NAV,LU0996180864,192.25,1485993600
NAV,LU0996180864,193.42,1485907200
NAV,LU0996180864,193.46,1485820800
NAV,LU0996180864,196.45,1485734400
NAV,LU0996180864,194.94,1485475200
NAV,LU0996180864,195.53,1485388800
NAV,LU0996180864,192.93,1485302400
NAV,LU0996180864,191.23,1485216000
NAV,LU0996180864,193.04,1485129600
NAV,LU0996180864,193.25,1484870400
NAV,LU0996180864,193.42,1484784000
NAV,LU0996180864,193.54,1484697600
NAV,LU0996180864,193.31,1484611200
NAV,LU0996180864,195.79,1484524800
NAV,LU0996180864,195.70,1484265600
NAV,LU0996180864,195.60,1484179200
NAV,LU0996180864,196.51,1484092800
NAV,LU0996180864,195.10,1484006400
NAV,LU0996180864,195.14,1483660800
NAV,LU0996180864,196.74,1483574400
NAV,LU0996180864,195.99,1483488000
NAV,LU0996180864,191.16,1483056000
NAV,LU0996180864,192.57,1482969600
NAV,LU0996180864,194.69,1482883200
NAV,LU0996180864,193.52,1482796800
NAV,LU0996180864,195.12,1482451200
NAV,LU0996180864,194.74,1482364800
NAV,LU0996180864,195.08,1482278400
NAV,LU0996180864,196.34,1482192000
NAV,LU0996180864,196.81,1482105600
NAV,LU0996180864,195.10,1481846400
NAV,LU0996180864,193.73,1481760000
NAV,LU0996180864,194.72,1481673600
NAV,LU0996180864,194.71,1481587200
NAV,LU0996180864,194.12,1481500800
NAV,LU0996180864,195.14,1481241600
NAV,LU0996180864,193.66,1481155200
NAV,LU0996180864,189.00,1481068800
NAV,LU0996180864,187.20,1480982400
NAV,LU0996180864,185.28,1480896000
NAV,LU0996180864,188.82,1480636800
NAV,LU0996180864,189.35,1480550400
NAV,LU0996180864,188.26,1480464000
NAV,LU0996180864,189.74,1480377600
NAV,LU0996180864,191.51,1480291200
NAV,LU0996180864,189.38,1480032000
NAV,LU0996180864,189.04,1479945600
NAV,LU0996180864,189.93,1479772800
NAV,LU0996180864,189.56,1479686400
NAV,LU0996180864,188.93,1479427200
NAV,LU0996180864,188.83,1479340800
NAV,LU0996180864,188.38,1479254400
NAV,LU0996180864,185.95,1479168000
NAV,LU0996180864,186.33,1479081600
NAV,LU0996180864,184.44,1478822400
NAV,LU0996180864,183.54,1478736000
NAV,LU0996180864,175.37,1478649600
NAV,LU0996180864,181.85,1478563200
NAV,LU0996180864,182.19,1478476800
NAV,LU0996180864,181.20,1478217600
NAV,LU0996180864,184.56,1478131200
NAV,LU0996180864,184.04,1478044800
NAV,LU0996180864,186.83,1477872000
