#datatype measurement,tag,double,dateTime
m,ISIN,EUR,time
NAV,LU1050469367,110.22,1501804800
NAV,LU1050469367,109.94,1501718400
NAV,LU1050469367,109.84,1501632000
NAV,LU1050469367,110.10,1501545600
NAV,LU1050469367,109.48,1501459200
NAV,LU1050469367,109.47,1501200000
NAV,LU1050469367,109.51,1501113600
NAV,LU1050469367,109.35,1501027200
NAV,LU1050469367,109.28,1500940800
NAV,LU1050469367,109.52,1500854400
NAV,LU1050469367,109.49,1500595200
NAV,LU1050469367,109.30,1500508800
NAV,LU1050469367,109.28,1500422400
NAV,LU1050469367,109.18,1500336000
NAV,LU1050469367,109.06,1500249600
NAV,LU1050469367,108.93,1499990400
NAV,LU1050469367,108.91,1499904000
NAV,LU1050469367,108.93,1499817600
NAV,LU1050469367,108.66,1499731200
NAV,LU1050469367,108.73,1499644800
NAV,LU1050469367,108.59,1499385600
NAV,LU1050469367,108.56,1499299200
NAV,LU1050469367,108.92,1499212800
NAV,LU1050469367,108.81,1499126400
NAV,LU1050469367,108.66,1499040000
NAV,LU1050469367,108.64,1498780800
NAV,LU1050469367,108.71,1498694400
NAV,LU1050469367,109.07,1498608000
NAV,LU1050469367,109.11,1498521600
NAV,LU1050469367,109.55,1498435200
NAV,LU1050469367,109.50,1498176000
NAV,LU1050469367,109.88,1498089600
NAV,LU1050469367,109.45,1498003200
NAV,LU1050469367,109.47,1497916800
NAV,LU1050469367,109.38,1497830400
NAV,LU1050469367,109.36,1497571200
NAV,LU1050469367,109.23,1497484800
NAV,LU1050469367,109.56,1497398400
NAV,LU1050469367,109.38,1497312000
NAV,LU1050469367,109.41,1497225600
NAV,LU1050469367,109.36,1496966400
NAV,LU1050469367,109.39,1496880000
NAV,LU1050469367,109.43,1496793600
NAV,LU1050469367,109.43,1496707200
NAV,LU1050469367,109.36,1496361600
NAV,LU1050469367,109.22,1496275200
NAV,LU1050469367,109.28,1496188800
NAV,LU1050469367,109.26,1496102400
NAV,LU1050469367,109.09,1496016000
NAV,LU1050469367,109.08,1495756800
NAV,LU1050469367,108.76,1495584000
NAV,LU1050469367,108.76,1495497600
NAV,LU1050469367,109.11,1495411200
NAV,LU1050469367,108.84,1495152000
NAV,LU1050469367,108.88,1495065600
NAV,LU1050469367,108.91,1494979200
NAV,LU1050469367,108.80,1494892800
NAV,LU1050469367,108.84,1494806400
NAV,LU1050469367,108.96,1494547200
NAV,LU1050469367,108.85,1494460800
NAV,LU1050469367,108.90,1494374400
NAV,LU1050469367,108.82,1494288000
NAV,LU1050469367,108.79,1494201600
NAV,LU1050469367,108.70,1493942400
NAV,LU1050469367,108.82,1493856000
NAV,LU1050469367,108.97,1493769600
NAV,LU1050469367,108.91,1493683200
NAV,LU1050469367,108.90,1493337600
NAV,LU1050469367,108.92,1493251200
NAV,LU1050469367,108.63,1493164800
NAV,LU1050469367,108.43,1493078400
NAV,LU1050469367,108.46,1492992000
NAV,LU1050469367,108.73,1492732800
NAV,LU1050469367,108.73,1492646400
NAV,LU1050469367,108.84,1492560000
NAV,LU1050469367,109.06,1492473600
NAV,LU1050469367,109.04,1492041600
NAV,LU1050469367,108.95,1491955200
NAV,LU1050469367,108.98,1491868800
NAV,LU1050469367,108.94,1491782400
NAV,LU1050469367,108.85,1491523200
NAV,LU1050469367,108.68,1491436800
NAV,LU1050469367,108.72,1491350400
NAV,LU1050469367,108.72,1491264000
NAV,LU1050469367,108.64,1491177600
NAV,LU1050469367,108.35,1490918400
NAV,LU1050469367,108.33,1490832000
NAV,LU1050469367,108.30,1490745600
NAV,LU1050469367,108.04,1490659200
NAV,LU1050469367,107.91,1490572800
NAV,LU1050469367,107.96,1490313600
NAV,LU1050469367,107.91,1490227200
NAV,LU1050469367,107.99,1490140800
NAV,LU1050469367,107.80,1490054400
NAV,LU1050469367,107.90,1489968000
NAV,LU1050469367,107.87,1489708800
NAV,LU1050469367,107.86,1489622400
NAV,LU1050469367,107.97,1489536000
NAV,LU1050469367,107.68,1489363200
NAV,LU1050469367,107.62,1489104000
NAV,LU1050469367,107.96,1489017600
NAV,LU1050469367,108.12,1488931200
NAV,LU1050469367,108.41,1488844800
NAV,LU1050469367,108.21,1488758400
NAV,LU1050469367,108.14,1488499200
NAV,LU1050469367,108.35,1488412800
NAV,LU1050469367,108.41,1488326400
NAV,LU1050469367,108.78,1488240000
NAV,LU1050469367,108.84,1488153600
NAV,LU1050469367,108.89,1487894400
NAV,LU1050469367,108.72,1487808000
NAV,LU1050469367,108.53,1487721600
NAV,LU1050469367,108.34,1487635200
NAV,LU1050469367,108.40,1487548800
NAV,LU1050469367,108.30,1487289600
NAV,LU1050469367,108.10,1487203200
NAV,LU1050469367,108.00,1487116800
NAV,LU1050469367,108.01,1487030400
NAV,LU1050469367,108.06,1486944000
NAV,LU1050469367,108.06,1486684800
NAV,LU1050469367,108.11,1486598400
NAV,LU1050469367,108.11,1486512000
NAV,LU1050469367,107.93,1486425600
NAV,LU1050469367,107.92,1486339200
NAV,LU1050469367,107.70,1486080000
NAV,LU1050469367,107.65,1485993600
NAV,LU1050469367,107.43,1485907200
NAV,LU1050469367,107.52,1485820800
NAV,LU1050469367,107.49,1485734400
NAV,LU1050469367,107.44,1485475200
NAV,LU1050469367,107.36,1485388800
NAV,LU1050469367,107.47,1485302400
NAV,LU1050469367,107.71,1485216000
NAV,LU1050469367,107.81,1485129600
NAV,LU1050469367,107.56,1484870400
NAV,LU1050469367,107.76,1484784000
NAV,LU1050469367,107.87,1484697600
NAV,LU1050469367,108.03,1484611200
NAV,LU1050469367,107.99,1484524800
NAV,LU1050469367,107.91,1484265600
NAV,LU1050469367,108.01,1484179200
NAV,LU1050469367,107.94,1484092800
NAV,LU1050469367,107.89,1484006400
NAV,LU1050469367,107.89,1483920000
NAV,LU1050469367,107.86,1483660800
NAV,LU1050469367,108.04,1483574400
NAV,LU1050469367,108.04,1483488000
NAV,LU1050469367,108.03,1483401600
NAV,LU1050469367,108.20,1483315200
NAV,LU1050469367,108.32,1482969600
NAV,LU1050469367,108.26,1482883200
NAV,LU1050469367,108.08,1482796800
NAV,LU1050469367,108.07,1482451200
NAV,LU1050469367,107.95,1482364800
NAV,LU1050469367,107.98,1482278400
NAV,LU1050469367,107.91,1482192000
NAV,LU1050469367,107.97,1482105600
NAV,LU1050469367,107.68,1481846400
NAV,LU1050469367,107.50,1481760000
NAV,LU1050469367,107.73,1481673600
NAV,LU1050469367,107.49,1481587200
NAV,LU1050469367,107.26,1481500800
NAV,LU1050469367,107.45,1481241600
NAV,LU1050469367,107.22,1481155200
NAV,LU1050469367,107.20,1481068800
NAV,LU1050469367,107.04,1480982400
NAV,LU1050469367,107.17,1480896000
NAV,LU1050469367,107.37,1480636800
NAV,LU1050469367,107.29,1480550400
NAV,LU1050469367,107.52,1480464000
NAV,LU1050469367,107.67,1480377600
NAV,LU1050469367,107.84,1480291200
NAV,LU1050469367,107.67,1480032000
NAV,LU1050469367,107.60,1479945600
NAV,LU1050469367,107.48,1479859200
NAV,LU1050469367,107.69,1479772800
NAV,LU1050469367,107.38,1479686400
NAV,LU1050469367,107.38,1479427200
NAV,LU1050469367,107.59,1479340800
NAV,LU1050469367,107.59,1479254400
NAV,LU1050469367,107.79,1479168000
NAV,LU1050469367,107.67,1479081600
NAV,LU1050469367,108.19,1478736000
NAV,LU1050469367,108.59,1478649600
NAV,LU1050469367,108.65,1478563200
NAV,LU1050469367,108.77,1478476800
NAV,LU1050469367,108.81,1478217600
NAV,LU1050469367,108.72,1478131200
NAV,LU1050469367,108.88,1478044800
NAV,LU1050469367,108.80,1477872000
