#datatype measurement,tag,double,dateTime
m,ISIN,EUR,time
NAV,LU0996177134,140.75,1510185600
NAV,LU0996177134,141.35,1510099200
NAV,LU0996177134,141.44,1510012800
NAV,LU0996177134,140.90,1509926400
NAV,LU0996177134,139.91,1509667200
NAV,LU0996177134,139.39,1509580800
NAV,LU0996177134,140.27,1509494400
NAV,LU0996177134,138.66,1509408000
NAV,LU0996177134,138.45,1509321600
NAV,LU0996177134,138.34,1509062400
NAV,LU0996177134,136.64,1508976000
NAV,LU0996177134,136.13,1508889600
NAV,LU0996177134,136.61,1508803200
NAV,LU0996177134,137.12,1508716800
NAV,LU0996177134,137.10,1508457600
NAV,LU0996177134,135.99,1508371200
NAV,LU0996177134,138.10,1508284800
NAV,LU0996177134,138.24,1508198400
NAV,LU0996177134,138.46,1508112000
NAV,LU0996177134,137.30,1507852800
NAV,LU0996177134,136.66,1507766400
NAV,LU0996177134,136.15,1507680000
NAV,LU0996177134,132.04,1506643200
NAV,LU0996177134,131.32,1506556800
NAV,LU0996177134,132.66,1506470400
NAV,LU0996177134,132.47,1506384000
NAV,LU0996177134,132.32,1506297600
NAV,LU0996177134,132.92,1506038400
NAV,LU0996177134,134.14,1505952000
NAV,LU0996177134,133.80,1505865600
NAV,LU0996177134,133.71,1505779200
NAV,LU0996177134,134.36,1505692800
NAV,LU0996177134,132.98,1505433600
NAV,LU0996177134,133.69,1505347200
NAV,LU0996177134,133.14,1505260800
NAV,LU0996177134,133.06,1505174400
NAV,LU0996177134,132.35,1505088000
NAV,LU0996177134,130.99,1504828800
NAV,LU0996177134,130.99,1504742400
NAV,LU0996177134,130.92,1504656000
NAV,LU0996177134,131.26,1504569600
NAV,LU0996177134,131.20,1504483200
NAV,LU0996177134,132.53,1504224000
NAV,LU0996177134,131.99,1504137600
NAV,LU0996177134,131.62,1504051200
NAV,LU0996177134,129.63,1503964800
NAV,LU0996177134,130.83,1503878400
NAV,LU0996177134,131.79,1503619200
NAV,LU0996177134,132.16,1503532800
NAV,LU0996177134,131.19,1503446400
NAV,LU0996177134,131.36,1503360000
NAV,LU0996177134,129.74,1503273600
NAV,LU0996177134,129.96,1503014400
NAV,LU0996177134,130.49,1502928000
NAV,LU0996177134,130.56,1502841600
NAV,LU0996177134,128.82,1502668800
NAV,LU0996177134,127.40,1502409600
NAV,LU0996177134,129.45,1502323200
NAV,LU0996177134,131.09,1502236800
NAV,LU0996177134,132.31,1502150400
NAV,LU0996177134,131.28,1502064000
NAV,LU0996177134,130.76,1501804800
NAV,LU0996177134,128.98,1501718400
NAV,LU0996177134,129.91,1501632000
NAV,LU0996177134,130.31,1501545600
NAV,LU0996177134,130.14,1501459200
NAV,LU0996177134,130.22,1501200000
NAV,LU0996177134,131.85,1501113600
NAV,LU0996177134,131.41,1501027200
NAV,LU0996177134,130.97,1500940800
NAV,LU0996177134,131.50,1500854400
NAV,LU0996177134,130.84,1500595200
NAV,LU0996177134,130.97,1500508800
NAV,LU0996177134,132.39,1500422400
NAV,LU0996177134,130.80,1500336000
NAV,LU0996177134,131.81,1500249600
NAV,LU0996177134,131.51,1499990400
NAV,LU0996177134,131.22,1499904000
NAV,LU0996177134,129.62,1499817600
NAV,LU0996177134,128.13,1499731200
NAV,LU0996177134,127.29,1499644800
NAV,LU0996177134,126.40,1499385600
NAV,LU0996177134,126.68,1499299200
NAV,LU0996177134,127.91,1499212800
NAV,LU0996177134,127.25,1499126400
NAV,LU0996177134,127.98,1499040000
NAV,LU0996177134,127.01,1498780800
NAV,LU0996177134,127.17,1498694400
NAV,LU0996177134,127.65,1498608000
NAV,LU0996177134,129.08,1498521600
NAV,LU0996177134,130.34,1498435200
NAV,LU0996177134,129.25,1498176000
NAV,LU0996177134,129.37,1498089600
NAV,LU0996177134,129.33,1498003200
NAV,LU0996177134,129.64,1497916800
NAV,LU0996177134,129.69,1497830400
NAV,LU0996177134,128.05,1497571200
NAV,LU0996177134,128.65,1497484800
NAV,LU0996177134,128.61,1497398400
NAV,LU0996177134,128.78,1497312000
NAV,LU0996177134,128.68,1497225600
NAV,LU0996177134,130.03,1496966400
NAV,LU0996177134,129.88,1496880000
NAV,LU0996177134,128.81,1496793600
NAV,LU0996177134,128.80,1496707200
NAV,LU0996177134,129.15,1496620800
NAV,LU0996177134,128.55,1496361600
NAV,LU0996177134,128.40,1496275200
NAV,LU0996177134,127.78,1496188800
NAV,LU0996177134,129.78,1495756800
NAV,LU0996177134,129.11,1495670400
NAV,LU0996177134,128.25,1495584000
NAV,LU0996177134,127.64,1495497600
NAV,LU0996177134,127.31,1495411200
NAV,LU0996177134,126.93,1495152000
NAV,LU0996177134,126.72,1495065600
NAV,LU0996177134,129.07,1494979200
NAV,LU0996177134,130.65,1494892800
NAV,LU0996177134,131.25,1494806400
NAV,LU0996177134,130.86,1494547200
NAV,LU0996177134,131.23,1494460800
NAV,LU0996177134,130.53,1494374400
NAV,LU0996177134,129.73,1494288000
NAV,LU0996177134,128.51,1494201600
NAV,LU0996177134,126.99,1493942400
NAV,LU0996177134,127.69,1493856000
NAV,LU0996177134,129.25,1493683200
NAV,LU0996177134,128.04,1493337600
NAV,LU0996177134,128.55,1493251200
NAV,LU0996177134,128.77,1493164800
NAV,LU0996177134,128.19,1493078400
NAV,LU0996177134,127.49,1492992000
NAV,LU0996177134,128.24,1492732800
NAV,LU0996177134,126.84,1492646400
